SIMBAD_ID,mass_1,mass_68L_1,mass_68U_1,BCK,e_BCK,Teff,eTeff,logg,elogg,Meta,eMeta1,eMeta2,xi,e_xi,f_xi,S,EBV_p50,EBV_p16,EBV_p84,L,eL1,eL2,age,age_68L,age_68U,mass_2,mass_68L_2,mass_68U_2,rad,rad_68L,rad_68U,eTeff1,eTeff2,elogg1,elogg2,rho,erho1,erho2,M,eM1,eM2,R,eR1,eR2,Warning_M,Warning_R,M_ai,R_ai
WASP-69,0.75,0.73,0.88,2.1,0.1,4693,150,4.46,0.15,0.38,0,0.09,0.87,0.15,0,B21,0.113563102922623,0.0964569707600979,0.130553360456557,0.417157852838487,0.404019680378722,0.430857730698462,NA,NA,NA,0.817476,0.779703,0.875293,0.8984,0.863083,0.926512,150,150,0.15,0.15,NA,NA,NA,0.824221562792819,0.040592097603816,0.040592097603816,0.902284686651128,0.192804610206981,0.192804610206981,1,1,0.786682292285729,0.869175770162962
WASP-7,1.38,1.27,1.48,1.05,0.07,6539,95,4.25,0.11,0.23,0.04,0.15,2.06,0.06,0,B21,0.0158577371927103,0.00521548005367777,0.0318675412296706,3.59031917572548,3.49278590888195,3.7411862644026,1.23892,0.619362,1.903444,1.387831,1.328468,1.439877,1.469613,1.424841,1.51798,95,95,0.11,0.11,NA,NA,NA,1.38616908469912,0.040440619877934,0.040440619877934,1.45558093237254,0.226337617583383,0.226337617583383,NA,NA,1.31463627041544,1.48169468251031
WASP-71,1.54,1.4,1.6,1.25,0.1,6182,86,3.97,0.11,0.4,0.04,0.13,1.77,0.05,0,B21,0.042409936848123,0.0255644073806582,0.059762597201715,6.04145624332808,5.77810799139901,6.31477470105314,2.152641,1.954298,2.401131,1.556597,1.510066,1.586527,2.133894,2.057771,2.212819,86,86,0.11,0.11,NA,NA,NA,1.29973788052441,0.0365941307658662,0.0365941307658662,2.09126595681585,0.32439594066425,0.32439594066425,1,1,1.33975202486237,2.07649930540854
WASP-72,1.48,1.31,1.54,1.25,0.06,6208,45,3.94,0.12,0.07,0.02,0.11,1.5,0.01,0,B21,0.00987304867202372,0.00325926833711561,0.0190096587134964,6.20604913432931,6.03631731502084,6.3924762887249,2.531192,2.306651,3.443293,1.459764,1.345273,1.511136,2.142703,2.100818,2.185406,45,45,0.12,0.12,NA,NA,NA,1.23685343408265,0.023600353979125,0.023600353979125,2.08810845693083,0.352420497373454,0.352420497373454,NA,NA,1.34748715417285,2.04159736444247
WASP-73,1.49,1.34,1.55,1.29,0.07,6119,44,3.93,0.11,0.21,0.02,0.1,1.49,0.01,0,B21,0.0143973779352555,0.00618466538449328,0.0234161818770069,6.05563854326068,5.92116042315742,6.19547925290362,2.470176,2.271759,3.318849,1.505218,1.421722,1.549108,2.181751,2.143213,2.220846,44,44,0.11,0.11,NA,NA,NA,1.23666688894837,0.0227132603473445,0.0227132603473445,2.13594291292252,0.33015149403395,0.33015149403395,NA,NA,1.3325174097222,2.08367071118242
WASP-74,1.31,1.18,1.37,1.27,0.08,6043,59,4.17,0.11,0.47,0.02,0.09,1.36,0.04,0,B21,0.0564562625511712,0.0424009260147028,0.0693105855915472,2.76905895876603,2.68002689730895,2.85466611445618,2.764278,2.332767,3.179616,1.324593,1.303901,1.342832,1.507876,1.470225,1.546645,59,59,0.11,0.11,NA,NA,NA,1.26694619460737,0.0258995828282468,0.0258995828282468,1.58302709639441,0.244552215929866,0.244552215929866,1,1,1.15838534084936,1.53756079341695
WASP-75,1.18,1.04,1.26,1.35,0.1,5945,109,4.27,0.14,0.19,0.03,0.1,0.94,0.11,0,B21,0.0119715116157192,0.00348191094968037,0.0261348811536449,2.00773627998031,1.95972706906913,2.07615920387094,4.251386,2.840133,5.817893,1.1684,1.111959,1.213745,1.330183,1.277672,1.384264,109,109,0.14,0.14,NA,NA,NA,1.17201913403376,0.0417404278938351,0.0417404278938351,1.31617810846632,0.260340988243074,0.260340988243074,NA,NA,1.06150802382069,1.32388455163251
WASP-76,1.48,1.4,1.54,1.2,0.08,6307,56,4.08,0.11,0.39,0.02,0.09,1.56,0.03,0,B21,0.0245681205043056,0.0129369882023309,0.0364128535830426,4.87238729457384,4.65496738679059,5.09458116150131,1.945661,1.753004,2.152844,1.499755,1.470097,1.524341,1.837424,1.785688,1.890638,56,56,0.11,0.11,NA,NA,NA,1.34072872216034,0.0252197921637528,0.0252197921637528,1.82354995902213,0.282737138220437,0.282737138220437,1,1,1.30457392927899,1.8405922652628
WASP-77A,0.98,0.87,1.11,1.54,0.09,5637,29,4.41,0.16,0.09,0.01,0.1,1.17,0.03,0,B21,0.0378902297596182,0.0294704922880298,0.0458946388587067,0.880913293653814,0.86366392195421,0.898357694160057,4.634493,2.458903,6.877883,0.982749,0.938529,1.025882,0.980728,0.96708,0.994666,29,29,0.16,0.16,NA,NA,NA,1.04358583540862,0.0186652969204137,0.0186652969204137,1.0351230505016,0.235727948005271,0.235727948005271,NA,NA,0.926979134877205,0.977921150559672
WASP-78,1.16,1.07,1.35,1.3,0.08,6043,70,3.88,0.16,-0.29,0.04,0.13,1.34,0.04,0,B21,0.00403252584509675,0.000958435634505172,0.0106140674240969,5.34470399496311,5.21331392429857,5.48808810675474,4.670855,4.318416,5.068648,1.16628,1.113919,1.221909,2.092712,2.038544,2.148388,70,70,0.16,0.16,NA,NA,NA,1.1012516821554,0.0323515011903725,0.0323515011903725,2.11676632768334,0.482431063595476,0.482431063595476,NA,NA,1.2863223763869,1.9993384349091
WASP-79,1.53,1.43,1.62,0.91,0.08,6906,119,4.24,0.1,0.26,0.05,0.15,2.38,0.1,0,B21,0.0345317624166165,0.0152431429806947,0.0538618875444313,5.03168945127589,4.77436274451898,5.30018502392718,0.674597,0.294234,1.122504,1.512672,1.453472,1.56507,1.567336,1.510836,1.629734,119,119,0.1,0.1,NA,NA,NA,1.52010265450292,0.048085065188666,0.048085065188666,1.5470798687237,0.220076540755184,0.220076540755184,NA,NA,1.42283395798176,1.56976947872068
WASP-8,1.07,0.95,1.15,1.56,0.1,5632,25,4.47,0.14,0.38,0.01,0.1,0.89,0.07,0,B21,0.00357758976933539,0.000873752004136337,0.00813124315452308,0.878266316971416,0.871539499336957,0.88847146499628,1.150664,0.442972,2.455762,1.065645,1.035839,1.086093,0.986035,0.976613,0.995498,25,25,0.14,0.14,NA,NA,NA,1.10507973304155,0.017889862850791,0.017889862850791,0.992712366170829,0.196401049110532,0.196401049110532,1,1,0.92584071428752,0.976875331042176
WASP-81,0.83,0.78,0.97,1.42,0.09,5661,38,4.14,0.15,-0.38,0.03,0.1,0.99,0.15,1,B21,0.0047126360315616,0.00122022021360621,0.0108366671933651,1.49068763562733,1.46689417756903,1.51854897865416,NA,NA,NA,0.821801,0.789436,0.856776,1.262982,1.243101,1.283329,38,38,0.15,0.15,NA,NA,NA,0.94947452282402,0.0219006766179316,0.0219006766179316,1.40465225437308,0.298794731189408,0.298794731189408,NA,NA,0.97811643888435,1.14840225775836
WASP-82,1.51,1.36,1.58,1.14,0.07,6363,58,3.96,0.12,0.12,0.02,0.09,1.54,0.03,0,B21,0.0258858651284548,0.0141664933849205,0.0369702638082063,6.58678958157766,6.3874300349075,6.78549458927786,2.11919,1.951579,2.311371,1.511307,1.464724,1.551168,2.105598,2.055838,2.1566,58,58,0.12,0.12,NA,NA,NA,1.30139962084923,0.0257560554591844,0.0257560554591844,2.08277537431863,0.351638928857978,0.351638928857978,NA,NA,1.39430765843028,2.07728549729924
WASP-84,0.83,0.74,0.92,1.84,0.09,5146,150,4.53,0.11,0.04,0,0.1,1.09,0.15,1,Ar,0.0504430090665241,0.0328466562457926,0.0674790370504147,0.511243791014478,0.49327163604627,0.529863573786343,NA,NA,NA,0.822622,0.770102,0.878677,0.887999,0.848071,0.931459,150,150,0.11,0.11,NA,NA,NA,0.887239934082109,0.0424777038445836,0.0424777038445836,0.825878175717312,0.129242674533628,0.129242674533628,NA,NA,0.849695575189378,0.875156644517926
WASP-85,0.91,0.83,0.97,1.6,0.03,5564,52,4.26,0.07,-0.06,0.03,0.1,0.91,0.02,0,Ar,0.0518469267816549,0.0339912456320985,0.0692937556639271,1.10906616719427,1.06662450325859,1.15465472018922,12.541172,10.259057,14.841777,0.899465,0.857017,0.942288,1.125414,1.095613,1.15605,52,52,0.07,0.07,NA,NA,NA,0.985619816389804,0.0249459815304811,0.0249459815304811,1.2332956228543,0.123129036294204,0.123129036294204,NA,NA,0.939883104900326,1.02280271576175
WASP-89,0.76,0.73,0.88,2.02,0.09,4849,150,4.39,0.11,0.06,0,0.13,1.09,0.15,1,Ar,0.0997435361268478,0.081722779925919,0.116314915461657,0.531917823617417,0.512144721637503,0.551528180783139,NA,NA,NA,0.789369,0.75631,0.836482,0.955649,0.915892,0.98987,150,150,0.11,0.11,NA,NA,NA,0.822326097920224,0.0429716349109912,0.0429716349109912,0.967592176646193,0.150158681894773,0.150158681894773,NA,NA,0.814782066500689,0.927786324091246
WASP-90,1.4,1.25,1.46,1.21,0.08,6255,33,4.04,0.13,0.09,0.02,0.11,1.46,0.04,0,B21,0.0189705136894655,0.010942403109226,0.0272027870640876,4.6557257742454,4.47599088827777,4.83597454123876,2.717871,2.441728,3.05225,1.382153,1.325056,1.42904,1.830102,1.790314,1.870948,33,33,0.13,0.13,NA,NA,NA,1.25749092153063,0.021120755601188,0.021120755601188,1.83939652545178,0.336987383728184,0.336987383728184,NA,NA,1.29959401692437,1.80918453596585
WASP-94A,1.44,1.31,1.52,1.01,0.08,6631,109,4.24,0.12,0.35,0.01,0.24,2.24,0.09,0,B21,0.0886376727937541,0.065767194328473,0.109492452135334,3.89488506596389,3.6794554561056,4.10894357026526,0.998091,0.416802,1.728301,1.42423,1.345275,1.482634,1.492049,1.43866,1.551105,109,109,0.12,0.12,NA,NA,NA,1.44459224676174,0.0479169149515711,0.0479169149515711,1.51560756137999,0.257841299070992,0.257841299070992,NA,NA,1.3468301291892,1.49827857146086
WASP-95,1.13,1.01,1.23,1.44,0.08,5845,58,4.33,0.14,0.3,0.02,0.1,1.19,0.04,0,B21,0.0178060777045973,0.00706441165677555,0.0311165598580138,1.56176574278805,1.5218661760619,1.61072964113183,3.639877,2.34394,5.043722,1.149475,1.104159,1.187029,1.212536,1.183674,1.242587,58,58,0.14,0.14,NA,NA,NA,1.16126125078876,0.0260013574144322,0.0260013574144322,1.21629569974077,0.240444958836223,0.240444958836223,NA,NA,1.02534787787248,1.19442446546518
WASP-97,1.04,0.93,1.16,1.54,0.08,5603,51,4.37,0.15,0.35,0.02,0.11,0.67,0.07,0,B21,0.00294592612220763,0.00078078319919137,0.0079381133945262,1.14960341354798,1.14090343923847,1.16236587169206,5.736147,3.954544,7.626883,1.065457,1.0248,1.101492,1.132331,1.111549,1.153399,51,51,0.15,0.15,NA,NA,NA,1.08845087565825,0.0248009029328023,0.0248009029328023,1.12715461088268,0.239860267686282,0.239860267686282,NA,NA,0.946677821352001,1.06391123263048
WASP-99,1.38,1.24,1.43,1.28,0.09,6152,43,4.12,0.11,0.32,0.01,0.11,1.43,0.03,0,B21,0.015573761440229,0.0071857007714557,0.0246806469946951,3.65550337118761,3.57975135498885,3.741614884533,2.612447,2.319476,2.954713,1.385167,1.349016,1.412621,1.675921,1.64635,1.706125,43,43,0.11,0.11,NA,NA,NA,1.27206821254261,0.0225653130751632,0.0225653130751632,1.68069661802131,0.259909551839788,0.259909551839788,NA,NA,1.217615690784,1.64282784163415
Wolf503,0.62,0.59,0.71,2.1,0.09,4690,150,4.56,0.11,-0.58,0,0.17,1.09,0.15,1,TNG,0.107291352108856,0.0895025875165387,0.125961039994384,0.23828946485315,0.230647602147434,0.246480242056808,NA,NA,NA,0.636284,0.608665,0.675909,0.671225,0.647668,0.694247,150,150,0.11,0.11,NA,NA,NA,0.69091792234446,0.0394697965337179,0.0394697965337179,0.691419948416329,0.107366622041225,0.107366622041225,1,1,0.772190520214204,0.790160101404212
XO-2N,0.86,0.81,1.04,1.8,0.08,5094,87,4.36,0.17,0.51,0.01,0.12,0.64,0.15,1,B21,0.00851802006978278,0.00230977886666316,0.0199522611472302,0.725724709718524,0.716170091493976,0.742871024477117,NA,NA,NA,0.892255,0.854877,0.932486,1.075039,1.038872,1.114614,87,87,0.17,0.17,NA,NA,NA,0.947130269946013,0.0346118925714877,0.0346118925714877,1.10068296223358,0.267382920469578,0.267382920469578,1,1,0.858339687719367,0.942758971841378
XO-4,1.24,1.1,1.31,1.19,0.08,6293,83,4.17,0.13,-0.11,0.03,0.11,1.35,0.08,0,B21,0.00963505459149928,0.00257910709185603,0.0224217922264504,3.33274621671993,3.26432154291696,3.44234310304063,3.555615,2.978366,4.592622,1.210156,1.142299,1.257128,1.530759,1.485955,1.576158,83,83,0.13,0.13,NA,NA,NA,1.22689780924466,0.0342230697471951,0.0342230697471951,1.50515818521362,0.275999084040278,0.275999084040278,NA,NA,1.22080075722968,1.49946996155014
XO-5,0.93,0.83,1.01,1.69,0.05,5410,83,4.32,0.09,0.18,0.04,0.12,0.53,0.2,0,TNG,0.0079959629727587,0.00219322380002489,0.0195097173328673,0.971625446707898,0.954353364636432,0.997469864391386,11.680617,8.418982,15.078465,0.944241,0.892653,0.994865,1.113149,1.078341,1.14906,83,83,0.09,0.09,NA,NA,NA,0.984692737199726,0.0349740932190566,0.0349740932190566,1.1536815592779,0.146756218866242,0.146756218866242,NA,NA,0.904319137207017,0.992910939759016
