ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	Fe/H	e1_Fe/H	e2_Fe/H	Ref	logg	elogg1	elogg2	logg_from_M,R	L	eL1	eL2	L_from_SB	class	type	orbit_a	eOrbit_a	R/a	detached	well_detached	source	mode	database	rho	erho1	erho2
KIC8493800	1,252	0,0572800139664787	0,0631268564083465	1,482	0,0291547594742265	0,030886890422961	6241	73	73	0,039	0,1	0,1	NA	4,193	0,0125299640861417	0,0134164078649987	NA	2,704	0,227754039250838	0,227754039250838	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,09182715066139782	0,006857114782049874	0,007375679729820458
KIC8494142	1,418	0,03	0,019	1,887	0,012	0,012	6144	106	106	0,058	0,0721110255092798	0,0721110255092798	NA	4,038	0,005	0,005	NA	4,818	0,259	0,243	NA	MS	F	NA	NA	NA	NA	NA	silva15	A	NA	0,05038159599854758	0,0014352710376517577	0,0011745544405665207
KIC8499940	1,163	0,102156742312977	0,0617170964968379	1,648	0,0407062648740952	0,0363593179253957	6023	58	58	-0,006	0,1	0,1	NA	4,07	0,0143178210632764	0,0125299640861417	NA	3,065	0,266432730444261	0,266432730444261	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,06203252844213168	0,007128797243241753	0,0052625321271728065
KIC8516041	1,09	0,13	0,12	1,3	0,06	0,06	6214	65	65	0,18	0,15	0,15	NA	4,246	0,018	0,019	NA	2,381	0,222320260232039	0,222320260232039	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	NA	0,11844257257862945	0,021644870398471922	0,020951881638750502
KIC8524425	1,15	0,05	0,05	1,84	0,03	0,04	5634	84	84	0,14	0,09	0,09	NA	3,969	0,008	0,008	NA	3,166	0,28423121349949	0,28423121349949	NA	PMS	G	NA	NA	NA	NA	NA	C14bruntt	A	NA	0,044071289918670806	0,0028841772052448367	0,0034543759908175387
KIC8547279	1,32	0,33	0,27	3,34	0,33	0,29	5174	68	68	-0,06	0,1	0,15	NA	3,509	0,026	0,029	NA	5,193	0,504767395609497	0,504767395609497	NA	PMS	K	NA	NA	NA	NA	NA	C14sdss	A	NA	0,008457576241667214	0,003279503242870381	0,0028010820169510177
KIC8554498	1,197	0,021	0,029	1,794	0,015	0,015	5945	60	60	0,17	0,05	0,05	NA	4,007	0,003	0,003	NA	3,684	0,13	0,182	NA	MS	G	NA	NA	NA	NA	NA	silva15	A	NA	0,04949236703379785	0,0015149633795210268	0,0017259617686651574
KIC8561221	1,436	0,0639531078212779	0,0675425791630731	3,091	0,0519711458407451	0,0545893762558247	5229	60	60	-0,164	0,101	0,101	NA	3,614	0,0060827625302982	0,0060827625302982	NA	7,054	0,647259290574214	0,647259290574214	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,011608305135092515	0,0007811038068369034	0,0008224245172333815
KIC8574769	1,069	0,0472016948848238	0,0480104155366312	1,579	0,0246981780704569	0,0255538646783613	5437	70	70	0,341	0,1	0,1	NA	4,069	0,0086023252670426	0,0086023252670426	NA	2,378	0,218407208797397	0,218407208797397	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,06482502693340719	0,004176873841401303	0,004287389051297714
KIC8579578	1,538	0,0903382532485547	0,159154013458662	2,218	0,0502195181179589	0,0726704891960967	6308	45	45	0,054	0,1	0,1	NA	3,932	0,0120415945787923	0,015	NA	7,653	0,642982127265446	0,642982127265446	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,03364984752846518	0,003021740056533907	0,0048025830083201935
KIC8607720	1,37	0,07	0,07	5,32	0,11	0,11	5066	75	75	-0,141	0,0721110255092798	0,0721110255092798	NA	NA	NA	NA	NA	15,73	1,59920940864126	1,59920940864126	NA	PMS	K	NA	NA	NA	NA	NA	huber13	A	NA	0,002172186253485483	0,0001745661919126511	0,0001745661919126511
KIC8621637	1,176	0,0516236379965612	0,0534883164812653	1,876	0,0433243580448689	0,0442718872423573	5737	75	75	0,094	0,1	0,1	NA	3,961	0,0114017542509914	0,0114017542509914	NA	3,616	0,315885417934653	0,315885417934653	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,04252263908278571	0,003487634801336873	0,003578218637168576
KIC8656342	1,159	0,112307613277106	0,0738782782690555	1,621	0,0457930125674212	0,0432666153055679	6074	71	71	-0,05	0,099	0,099	NA	4,085	0,0174928556845359	0,0158113883008419	NA	3,33	0,299756919590974	0,299756919590974	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,06495996498166698	0,008362490807802993	0,006648493071946572
KIC8677016	1,081	0,064007812023221	0,0622655603042324	1,324	0,0322024843762092	0,0313049516849971	6248	75	75	-0,27	0,101	0,101	NA	4,227	0,0139283882771841	0,0139283882771841	NA	3,585	0,402598293514387	0,402598293514387	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,1111918943688867	0,010448554091786771	0,010160043023443512
KIC8684730	1,32	0,1	0,1	2,06	0,08	0,08	5882	87	87	0,173	0,0721110255092798	0,0721110255092798	NA	NA	NA	NA	NA	4,727	0,430078285582306	0,430078285582306	NA	MS	G	NA	NA	NA	NA	NA	huber13	A	NA	0,03604820638205526	0,005009610223821053	0,005009610223821053
KIC8694723	1,176	0,0644049687524185	0,0749666592559653	1,554	0,0292061637330205	0,0318276609256791	6351	62	62	-0,359	0,1	0,1	NA	4,125	0,0084852813742385	0,01	NA	3,211	0,269658569171998	0,269658569171998	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,07481103600872384	0,005880319485787251	0,006623623502745615
KIC8696343	1,119	0,061057350089895	0,061057350089895	1,183	0,0341760149812701	0,0332415402771893	6178	65	65	-0,056	0,099	0,099	NA	4,341	0,0186815416922694	0,0196468827043885	NA	1,909	0,162372778192266	0,162372778192266	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,16135678918998303	0,016525145828866977	0,016202839536703196
KIC8702606	1,278	0,0573846669416143	0,0604400529450463	2,476	0,0480104155366312	0,0517397332811061	5511	85	85	-0,17	0,1	0,1	NA	3,754	0,0058309518948453	0,0058309518948453	NA	5,454	0,501818792648633	0,501818792648633	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,020099734623546694	0,0014770284985983178	0,0015783823216458407
KIC8738809	1,332	0,0438292140016222	0,041182520563948	2,163	0,0270185121722126	0,0262488094968134	6058	59	59	0,074	0,1	0,1	NA	3,892	0,0078102496759066	0,0070710678118654	NA	6,269	0,527974582093028	0,527974582093028	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,03142288508728203	0,0015670547139712964	0,0015008551962464223
KIC8751420	1,34	0,06	0,07	2,74	0,06	0,06	5264	84	84	-0,15	0,09	0,09	NA	3,689	0,007	0,007	NA	5,142	0,487162137946262	0,487162137946262	NA	PMS	G	NA	NA	NA	NA	NA	C14bruntt	A	NA	0,015551221264384432	0,0012363492510900926	0,0013052394572504614
KIC8760414	0,8115	0,031	0,0186	1,0196	0,0097	0,0121	5873	77	77	-0,92	0,1	0,1	NA	4,3293	0,0047	0,0063	NA	1,208	0,052	0,052	NA	MS	G	NA	NA	NA	NA	NA	silva17	A	NA	0,18277232417798095	0,008715522740265916	0,007738992343666954
KIC8776961	1,065	0,0531413210223457	0,0512640224719052	1,676	0,034	0,034	5777	72	72	-0,126	0,1	0,1	NA	4,017	0,0089442719099991	0,0098488578017961	NA	2,977	0,266738425847769	0,266738425847769	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,05400561991573248	0,004250227411708794	0,004190516452856666
KIC8802782	1,44	0,155595629758679	0,0772334124585985	2,359	0,11610770861575	0,100319489631876	6089	68	68	0,254	0,1	0,1	NA	3,851	0,0230867927612304	0,0240831891575846	NA	8,073	0,665018024377498	0,665018024377498	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,026187260000777632	0,004791479303828497	0,0036241690510894326
KIC8817551	1,303	0,0532259335286851	0,0559464029227975	2,351	0,0732461603089199	0,0684105255059483	5720	57	57	0,03	0,1	0,1	NA	3,808	0,0170880074906351	0,0180277563773199	NA	6,694	0,582658133947912	0,582658133947912	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,023938554307532858	0,0024417920961356835	0,0023288222558218467
KIC8822366	1,12	0,08	0,08	1,59	0,05	0,05	6034	92	92	-0,122	0,0721110255092798	0,0721110255092798	NA	NA	NA	NA	NA	3,035	0,285608735983054	0,285608735983054	NA	MS	F	NA	NA	NA	NA	NA	huber13	A	NA	0,06651782502891006	0,007871058821725643	0,007871058821725643
KIC8866102	1,228	0,042	0,04	1,357	0,012	0,015	6325	75	75	-0,005	0,0721110255092798	0,0721110255092798	NA	4,262	0,007	0,008	NA	2,753	0,13	0,13	NA	MS	F	NA	NA	NA	NA	NA	silva15	A	NA	0,11731950300284888	0,005078142227990353	0,005453397046190228
KIC8868481	1,301	0,0577754273026172	0,0586941223633168	2,451	0,0766550715869472	0,0718401002226472	5779	67	67	-0,095	0,1	0,1	NA	3,772	0,0158113883008419	0,0167630546142402	NA	NA	NA	NA	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,02109399086037204	0,0021896389661953852	0,0020847108762007756
KIC8915084	1,131	0,105118980208143	0,0742024258363566	1,501	0,0433820239269677	0,0372155881318568	5817	60	60	0,09	0,1	0,1	NA	4,141	0,0152643375224737	0,014422205101856	NA	2,713	0,229036117736117	0,229036117736117	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,0798420940596245	0,010148570079340617	0,007918872602912283
KIC8938364	1,037	0,0487954915950234	0,0494974746830583	1,376	0,02343074902772	0,02343074902772	5965	62	62	-0,18	0,1	0,1	NA	4,176	0,0078102496759066	0,0078102496759066	NA	1,866	0,164602038573962	0,164602038573962	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,09502433639709006	0,006599744931591577	0,00664349382374748
KIC8940939	1,095	0,0863133825081603	0,0658027355054484	1,458	0,0563560112144215	0,0485489443757534	6343	58	58	-0,402	0,1	0,1	NA	4,149	0,014142135623731	0,014142135623731	NA	5,227	0,440074512251665	0,440074512251665	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,08434375615471065	0,011826138018865668	0,009832567763745113
KIC8950146	1,237	0,0546717477313466	0,0610327780786685	1,33	0,0322024843762092	0,0322024843762092	6374	60	60	-0,014	0,101	0,101	NA	4,282	0,0143178210632764	0,0143178210632764	NA	2,588	0,214813087204816	0,214813087204816	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,12552382577805746	0,01067287639574372	0,011022201293228782
KIC8952800	1,293	0,0662193325245732	0,0632455532033676	2,014	0,0486004115208915	0,045453272709454	6122	55	55	0,03	0,1	0,1	NA	3,941	0,010770329614269	0,010770329614269	NA	5,939	0,50748463091393	0,50748463091393	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,03778605191537122	0,0033507761392684078	0,0031561326791263253
KIC8956017	1,497	0,0746525284233562	0,0746525284233562	1,881	0,0771621668954417	0,0724499827467198	6605	86	86	0,128	0,1	0,1	NA	4,063	0,0243310501211929	0,0253179778023443	NA	5,943	0,482317728986627	0,482317728986627	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,05369907495280875	0,007130457132477206	0,0067581256915616
KIC8981766	1,38	0,11	0,09	1,82	0,05	0,05	6237	72	72	-0,18	0,25	0,25	NA	4,059	0,014	0,015	NA	14,37	1,34284437137607	1,34284437137607	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	NA	0,054648256799993515	0,006265837935070817	0,00574352035567801
KIC9005973	1,122	0,0743034319530397	0,0691158447825099	1,452	0,0384837628097877	0,0375765884561119	6131	57	57	-0,128	0,1	0,1	NA	4,164	0,0143178210632764	0,0152315462117278	NA	2,539	0,214719268567862	0,214719268567862	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,08749926370897979	0,00905428147469188	0,008671801488982516
KIC9025370	0,956	0,0405215991787096	0,0414849370253831	0,997	0,0148660687473185	0,0158113883008419	5659	73	73	-0,033	0,1	0,1	NA	4,42	0,0076157731058639	0,0076157731058639	NA	1,574	0,141076619597965	0,141076619597965	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,23029462831157263	0,014191854155954255	0,014829659852169096
KIC9026479	1,187	0,0551543289325507	0,0645135644651572	2,303	0,0572712842531054	0,0590931468107766	5601	69	69	-0,217	0,101	0,101	NA	3,785	0,0094868329805051	0,0094868329805051	NA	5,405	0,486878375744003	0,486878375744003	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,023199589250433566	0,002039036274336839	0,0021861210326246587
KIC9026685	1,073	0,047927027865287	0,047927027865287	1,737	0,0313049516849971	0,0313049516849971	5618	58	58	0,007	0,1	0,1	NA	3,988	0,0094339811320566	0,0094339811320566	NA	2,913	0,28128605729995	0,28128605729995	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,048877800825325037	0,003427848576911655	0,003427848576911655
KIC9049593	1,157	0,0892020179143947	0,0976217188949262	1,414	0,0528015151297763	0,0520096144957834	5788	59	59	0,202	0,1	0,1	NA	4,197	0,019313207915828	0,019313207915828	NA	2,614	0,217129480850223	0,217129480850223	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,09770044037598662	0,013286484940644135	0,013571324451201891
KIC9051235	1,251	0,0554616984954482	0,0581807528311554	2,062	0,108503456166152	0,0966902270139025	5669	65	65	0,207	0,1	0,1	NA	3,905	0,0302654919008431	0,0322490309931942	NA	5,985	0,515277718811807	0,515277718811807	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,03406455481273118	0,005585521365014612	0,005047101975838128
KIC9073645	1,373	0,0777946013551069	0,0702922470831599	2,342	0,0876641317757725	0,0796492310069595	6438	64	64	-0,152	0,1	0,1	NA	3,836	0,021377558326432	0,021377558326432	NA	8,356	0,740955343971847	0,740955343971847	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,025516508935997315	0,0032094370550907023	0,0029127505146215186
KIC9073950	1,352	0,0921791733527699	0,0878179936004006	3,841	0,0900499861188218	0,0883232698670062	5281	70	70	-0,166	0,101	0,101	NA	3,399	0,0089442719099991	0,0089442719099991	NA	10,29	0,990584908537698	0,990584908537698	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,005695805633586163	0,0005579348386623469	0,0005396881362754773
KIC9088780	1,27	0,11	0,11	7,48	0,25	0,25	4854	97	97	-0,134	0,0721110255092798	0,0721110255092798	NA	NA	NA	NA	NA	27,95	3,62368927581985	3,62368927581985	NA	PMS	K	NA	NA	NA	NA	NA	huber13	A	NA	0,0007244531715821785	9,598816555209062e-05	9,598816555209062e-05
KIC9093289	1,237	0,0558659108938537	0,0682422156732913	1,448	0,0326955654485436	0,0336154726279432	6285	57	57	-0,011	0,1	0,1	NA	4,207	0,0143178210632764	0,0152315462117278	NA	3,143	0,279932795330638	0,279932795330638	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,09726921360629537	0,007919096740677787	0,008642151905353852
KIC9098294	1,055	0,0399249295553543	0,0380788655293195	1,174	0,0161245154965971	0,0152643375224737	6020	51	51	-0,112	0,1	0,1	NA	4,321	0,0067082039324993	0,0067082039324993	NA	1,46	0,123333430392102	0,123333430392102	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,15565373977022048	0,008708136509807927	0,00827197039886066
KIC9116461	1,208	0,0511077293567225	0,0537121960079831	1,251	0,0295465734053883	0,0295465734053883	6470	47	47	-0,116	0,1	0,1	NA	4,324	0,0120415945787923	0,0130384048104053	NA	2,402	0,193508830913632	0,193508830913632	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,14730123765966963	0,012156045235808929	0,012321876733964498
KIC9119139	1,098	0,0559016994374947	0,0559016994374947	1,753	0,0769025357189215	0,0710633520177595	5475	74	74	0,2	0,1	0,1	NA	3,99	0,0253179778023443	0,0263058928759318	NA	2,943	0,266231259436829	0,266231259436829	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,048659538150454984	0,006866435807387856	0,006415336291676286
KIC9138680	1,416	0,0554436651025164	0,0554436651025164	2,477	0,0537121960079831	0,0528015151297763	5990	60	60	0,129	0,099	0,099	NA	3,8	0,0126491106406735	0,0126491106406735	NA	7,756	0,670259576550073	0,670259576550073	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,022243167091360903	0,001688875091575719	0,0016679034323980955
KIC9139151	1,184	0,0466154480832267	0,0466154480832267	1,161	0,0147648230602334	0,0147648230602334	6134	48	48	0,045	0,1	0,1	NA	4,381	0,0067082039324993	0,0067082039324993	NA	1,742	0,147621486789559	0,147621486789559	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,18062024784203087	0,009902311003197562	0,009902311003197562
KIC9139163	1,33	0,0484148737476408	0,0445982062419555	1,538	0,0184390889145858	0,0176918060129541	6405	44	44	0,076	0,099	0,099	NA	4,187	0,0058309518948453	0,0058309518948453	NA	3,512	0,31227663476093	0,31227663476093	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,08727583755366906	0,004466223939934157	0,004199522987165816
KIC9143749	1,151	0,0574282160614449	0,0624339651151519	1,708	0,046518813398452	0,0456179789118282	6075	76	76	-0,122	0,101	0,101	NA	4,033	0,0148660687473185	0,0148660687473185	NA	3,896	0,337951413225325	0,337951413225325	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,055147155360372235	0,0052796162325090485	0,0053360067499810164
KIC9150095	1,452	0,169068033643264	0,167296144605905	4,277	0,21242645786248	0,216011573764	5028	68	68	0,095	0,1	0,1	NA	3,336	0,0136014705087354	0,0136014705087354	NA	9,209	0,899811285624093	0,899811285624093	NA	PMS	K	NA	NA	NA	NA	NA	serenelli17	A	NA	0,004430576669774832	0,0008378273336621989	0,0008433504592402038
KIC9158609	0,94	0,42	0,21	3,06	0,4	0,3	4964	85	85	0,28	0,1	0,2	NA	3,465	0,057	0,058	NA	5,921	0,592736337143044	0,592736337143044	NA	PMS	K	NA	NA	NA	NA	NA	C14sdss	A	NA	0,007832041226517412	0,004656112939947833	0,0028927138433344495
KIC9163769	1,315	0,0616198020120156	0,0586941223633168	1,537	0,0380131556174964	0,0371214223865412	6438	100	100	0,049	0,1	0,1	NA	4,183	0,0167630546142402	0,0167630546142402	NA	3,949	0,322075476813396	0,322075476813396	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,08646006168074352	0,0075872576286045365	0,007357764893407359
KIC9201604	1,495	0,141739197119216	0,142677959054649	3,433	0,120208152801713	0,122122888927506	5230	73	73	-0,045	0,1	0,1	NA	3,54	0,0117046999107196	0,0136014705087354	NA	8,115	0,776570776243781	0,776570776243781	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,008821271177765192	0,0012482479041054297	0,0012629295970928362
KIC9202077	1,444	0,0914166286842826	0,167764716195033	1,981	0,0552268050859363	0,0704911341943084	6119	70	70	0,148	0,1	0,1	NA	3,999	0,015	0,0174928556845359	NA	5,599	0,476347427377792	0,476347427377792	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,04434300874019698	0,004651296568099953	0,00699631804709739
KIC9204313	1,018	0,0618546683767685	0,0586003412959345	1,508	0,0338378486313773	0,0330151480384384	5853	57	57	-0,158	0,1	0,1	NA	4,088	0,0122065556157337	0,0122065556157337	NA	2,117	0,18289840254076	0,18289840254076	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,07086881061505863	0,0064266056639169	0,006189366540185075
KIC9206432	1,567	0,0751664818918645	0,0672086303981862	1,569	0,0272029410174709	0,0212602916254693	6494	46	46	0,165	0,139	0,139	NA	4,241	0,0070710678118654	0,0078102496759066	NA	3,842	0,312534723193249	0,312534723193249	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,09685266079167473	0,006852863217478641	0,005723351225724787
KIC9225600	1,425	0,0729177618965366	0,0777946013551069	1,84	0,0441021541423999	0,0441021541423999	6262	56	56	0,219	0,1	0,1	NA	4,061	0,012369316876853	0,012369316876853	NA	4,758	0,411033863930155	0,411033863930155	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,05461007663835296	0,0048195777648675974	0,004930292227806048
KIC9226926	1,39	0,05	0,04	1,64	0,03	0,03	6892	84	84	-0,23	0,09	0,09	NA	4,151	0,013	0,012	NA	4,548	0,365619368849666	0,365619368849666	NA	MS	F	NA	NA	NA	NA	NA	C14bruntt	A	NA	0,07523062100688693	0,004936372365787122	0,004661697907152322
KIC9266926	0,956	0,0535350352572967	0,0526972485050216	1,47	0,0367151195013716	0,0358468966578698	5971	63	63	-0,387	0,099	0,099	NA	4,083	0,0120830459735946	0,0120830459735946	NA	2,318	0,198602336787427	0,198602336787427	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,07184842936562333	0,006720887477658261	0,006581270115196392
KIC9273544	1,14	0,12	0,12	1,55	0,07	0,07	6125	55	55	-0,22	0,15	0,15	NA	4,112	0,013	0,013	NA	3,128	0,27169073554991	0,27169073554991	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	NA	0,07308380455497056	0,012538977017174832	0,012538977017174832
KIC9287845	1,589	0,0906035319399856	0,147627910640231	2,313	0,0939201788754685	0,0929731143933557	6488	62	62	0,131	0,1	0,1	NA	3,905	0,0222036033111745	0,0231948270094864	NA	8,928	0,762176079154507	0,762176079154507	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,030655498983864146	0,004123175124365049	0,004666583600729914
KIC9289275	1,349	0,0672681202353686	0,065299310869258	1,767	0,0268700576850888	0,0268700576850888	6227	48	48	0,092	0,1	0,1	NA	4,073	0,0084852813742385	0,0092195444572928	NA	4,012	0,342633039749413	0,342633039749413	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,05837322553816504	0,0039451409929652835	0,003882709826226019
KIC9292130	1,347	0,0608769250208977	0,0595482997238376	2,176	0,0526972485050216	0,0502195181179589	6176	52	52	0,049	0,1	0,1	NA	3,891	0,0117046999107196	0,0117046999107196	NA	6,423	0,541940302001592	0,541940302001592	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,031210614057965852	0,0026704538628535756	0,0025638420282132353
KIC9328372	1,464	0,0706045324324154	0,0690289794216893	1,781	0,0705195008490559	0,0657875368135941	6572	80	80	0,16	0,1	0,1	NA	4,101	0,0243310501211929	0,0253179778023443	NA	6,039	0,521100979493793	0,521100979493793	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,06186723532376935	0,007931576388941113	0,007450652398348762
KIC9335972	1,23	0,13	0,2	2,18	0,11	0,16	5784	63	63	-0,04	0,15	0,15	NA	3,847	0,01	0,01	NA	6,017	0,532923646081868	0,532923646081868	NA	PMS	G	NA	NA	NA	NA	NA	C14sdss	A	NA	0,028343078611033697	0,0052327600383985035	0,007757933795925386
KIC9353712	1,5089	0,0285	0,0209	2,1723	0,024	0,021	6278	77	77	-0,05	0,1	0,1	NA	3,9435	0,0055	0,0066	NA	6,985	0,275	0,223	NA	MS	F	NA	NA	NA	NA	NA	silva17	A	NA	0,03514086460282987	0,0013405758663512066	0,001129407086317745
KIC9353859	1,599	0,181024860171193	0,204707107839469	3,678	0,202272093972451	0,234303222342331	5284	85	85	-0,112	0,103	0,103	NA	3,509	0,0111803398874989	0,0111803398874989	NA	8,54	0,799519345248097	0,799519345248097	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,007672284163907518	0,001535165927940355	0,001764848671105315
KIC9390670	1,37	0,071505244562899	0,0695269731830748	1,711	0,069462219947249	0,0648845127900333	6246	50	50	0,195	0,1	0,1	NA	4,107	0,0241867732448957	0,0251793566240283	NA	4,782	0,397738991301202	0,397738991301202	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,06529530114896863	0,008651945765175924	0,008133974480942566
KIC9394953	1,205	0,0590338885725818	0,0537587202228624	1,746	0,0393573373083089	0,0349857113690718	6018	65	65	0,076	0,1	0,1	NA	4,034	0,014422205101856	0,0136014705087354	NA	3,682	0,317461913620585	0,317461913620585	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,05404626912678527	0,0045131518621292985	0,004045855241688333
KIC9402223	1,46	0,25	0,13	2,6	0,15	0,11	6350	52	52	-0,08	0,2	0,15	NA	3,776	0,016	0,016	NA	11,16	0,975636586344381	0,975636586344381	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	NA	0,019830981188623736	0,004828195169393395	0,0030746197931718774
KIC9410862	1,007	0,0434626276242015	0,0434626276242015	1,163	0,0178885438199983	0,0178885438199983	6230	53	53	-0,399	0,1	0,1	NA	4,309	0,0076157731058639	0,0067082039324993	NA	1,834	0,158522908328121	0,158522908328121	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,15282757327266344	0,009656127558265495	0,009656127558265495
