Seq	SIMBAD_ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	L	eL1	eL2	Meta	eMeta1	eMeta2	logg	elogg1	elogg2	rho	erho1	erho2	cutoff	class	type	pla	catalog	e_M	e_R	e_Teff	e_L	mode
7189	KIC12316100	1.5443	0.0599	0.0599	19.5694	0.3418	0.3418	4417.3696	39.9281	39.9281	2.12904506	0.01193825842	0.01064763589	-0.1097	0.058	0.058	2.0319	0.0038	0.0038	0.000206	0.000013	0.000013	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7190	KIC12316126	1.5126	0.0582	0.0582	9.281	0.1608	0.1608	4713.43	48.357	48.357	1.583198774	0.02381249117	0.02381249117	0.081	0.058	0.058	2.6843	0.0041	0.0041	0.00189	0.00012	0.00012	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7191	KIC12316200	1.1962	0.2358	0.2358	22.4286	2.0294	2.0294	4341.163	39.5909	39.5909	2.194791758	0.0205222169	0.01774894434	-0.2522	0.058	0.058	1.7944	0.0151	0.0151	0.000106	0.000036	0.000036	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7192	KIC12316759	1.1801	0.0497	0.0497	18.1853	0.3413	0.3413	4365.847	40.3262	40.3262	2.047664195	0.02996476264	0.01400949942	-0.3988	0.058	0.058	1.9769	0.0042	0.0042	0.000196	0.000014	0.000014	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7193	KIC12316788	1.0523	0.0441	0.0441	9.5313	0.1784	0.1784	4544.366	41.5506	41.5506	1.542825427	0.02239914233	0.02239914233	-0.082	0.058	0.058	2.5028	0.0041	0.0041	0.001215	0.000085	0.000085	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7194	KIC12350093	1.0802	0.2999	0.2999	47.4603	6.3607	6.3607	3958.7197	35.2758	35.2758	2.912540883	0.04175091277	0.04153843993	-0.1976	0.058	0.058	1.0954	0.0139	0.0139	0.0000101	0.0000049	0.0000049	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7195	KIC12351556	1.7753	0.5821	0.5821	25.7087	3.9984	3.9984	4372.677	40.9188	40.9188	2.2219356	0.01875777006	0.01797619631	-0.5584	0.058	0.058	1.849	0.0198	0.0198	0.000104	0.000060	0.000060	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7196	KIC12352228	0.8539	0.28	0.28	18.6784	2.905	2.905	4413.1694	40.0264	40.0264	2.075546961	0.1350327381	0.1350327381	-0.1277	0.058	0.058	1.8072	0.0198	0.0198	0.000131	0.000075	0.000075	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7197	KIC12352536	1.0357	0.0436	0.0436	15.195	0.2851	0.2851	4384.406	40.2937	40.2937	1.88592634	0.02259009009	0.02259009009	-0.3331	0.058	0.058	2.0799	0.0042	0.0042	0.000295	0.000021	0.000021	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7198	KIC12355700	1.1064	0.0463	0.0463	6.8362	0.1279	0.1279	4606.7812	48.533	48.533	1.278753601	0.02514336474	0.02514336474	0.1365	0.058	0.058	2.8141	0.0044	0.0044	0.00346	0.00024	0.00024	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7199	KIC12356227	1.1355	0.0477	0.0477	12.1894	0.2285	0.2285	4454.398	47.2273	47.2273	1.721810615	0.02472264603	0.02472264603	-0.1877	0.058	0.058	2.3186	0.0045	0.0045	0.000627	0.000044	0.000044	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7200	KIC12365783	1.0779	0.3479	0.3479	5.5011	0.8247	0.8247	5037.436	57.658	57.658	1.245512668	0.130781861	0.130781861	-0.4832	0.058	0.058	2.9915	0.0228	0.0228	0.0065	0.0036	0.0036	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7201	KIC12366461	1.4696	0.0615	0.0615	10.7714	0.2014	0.2014	4647.118	42.4216	42.4216	1.687528961	0.02229437792	0.02229437792	0.0376	0.058	0.058	2.542	0.0041	0.0041	0.001176	0.000082	0.000082	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7202	KIC12366537	1.5839	0.0609	0.0609	10.6775	0.1848	0.1848	4752.5845	44.7786	44.7786	1.711469782	0.006667171409	0.006751565984	-0.1451	0.058	0.058	2.5825	0.0039	0.0039	0.001301	0.000084	0.000084	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7203	KIC12366840	1.3786	0.053	0.053	10.3725	0.1796	0.1796	4738.371	50.4047	50.4047	1.689308859	0.02397944992	0.02397944992	-0.151	0.058	0.058	2.5471	0.0042	0.0042	0.001235	0.000080	0.000080	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7204	KIC12366894	0.965	0.0404	0.0404	9.1064	0.1702	0.1702	4654.1724	50.1341	50.1341	1.545307116	0.02474612432	0.02474612432	-0.5474	0.058	0.058	2.5048	0.0045	0.0045	0.001278	0.000089	0.000089	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7205	KIC12366999	0.9532	0.0401	0.0401	14.3504	0.269	0.269	4443.8633	41.3793	41.3793	1.859738566	0.02279446176	0.02279446176	-0.4212	0.058	0.058	2.0939	0.0042	0.0042	0.000323	0.000023	0.000023	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7206	KIC12368004	1.607	0.0675	0.0675	13.0033	0.2435	0.2435	4514.5967	40.2354	40.2354	1.70182693	0.009750700667	0.00845635987	0.1502	0.058	0.058	2.4155	0.0041	0.0041	0.000731	0.000051	0.000051	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7207	KIC12401315	1.2923	0.0498	0.0498	12.4653	0.2161	0.2161	4638.8804	43.0076	43.0076	1.811575006	0.02211684862	0.02211684862	-0.1789	0.058	0.058	2.3561	0.0039	0.0039	0.000667	0.000043	0.000043	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7208	KIC12402894	1.4586	0.0609	0.0609	7.6571	0.143	0.143	4731.8633	49.3861	49.3861	1.423245874	0.02458270652	0.02458270652	0.1321	0.058	0.058	2.8356	0.0044	0.0044	0.00325	0.00023	0.00023	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7209	KIC12403391	1.1628	0.0485	0.0485	5.0899	0.095	0.095	4828.1006	48.7323	48.7323	1.117602692	0.009275549575	0.007619201437	-0.0579	0.058	0.058	3.0919	0.0043	0.0043	0.00882	0.00062	0.00062	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7210	KIC12403474	1.3325	0.0555	0.0555	6.1211	0.1141	0.1141	4904.7856	47.6777	47.6777	1.263872677	0.006859771228	0.006859771228	-0.1859	0.058	0.058	2.9908	0.0043	0.0043	0.00581	0.00041	0.00041	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7211	KIC12403961	1.1149	0.043	0.043	14.4298	0.2503	0.2503	4622.902	44.2532	44.2532	1.932980822	0.02229749965	0.02229749965	-0.5684	0.058	0.058	2.1591	0.0039	0.0039	0.000371	0.000024	0.000024	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7212	KIC12404445	1.1966	0.2435	0.2435	19.9888	1.8836	1.8836	4368.8345	39.9534	39.9534	2.198657087	0.02776186245	0.01621732559	-0.238	0.058	0.058	1.898	0.0148	0.0148	0.000150	0.000052	0.000052	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7213	KIC12406297	1.5264	0.0639	0.0639	9.7729	0.1827	0.1827	4635.9844	42.1495	42.1495	1.598790507	0.02297275597	0.02297275597	0.0735	0.058	0.058	2.6434	0.0041	0.0041	0.00164	0.00011	0.00011	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7214	KIC12406610	1.0649	0.1818	0.1818	38.7485	3.1207	3.1207	3969.005	34.954	34.954	2.526339277	0.07108987055	0.07108987055	-0.0742	0.058	0.058	1.2615	0.011	0.011	0.0000183	0.0000054	0.0000054	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7215	KIC12406680	1.2588	0.0526	0.0526	9.7493	0.1821	0.1821	4724.8687	45.6363	45.6363	1.636588184	0.01474054233	0.01494109393	-0.2065	0.058	0.058	2.5615	0.0043	0.0043	0.001358	0.000095	0.000095	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7216	KIC12407468	1.586	0.0661	0.0661	6.926	0.1292	0.1292	4828.7373	45.4869	45.4869	1.371067862	0.0221767395	0.0221767395	0.0636	0.058	0.058	2.9591	0.0042	0.0042	0.00477	0.00033	0.00033	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7217	KIC12417021	0.5345	0.2256	0.2256	13.3291	2.7331	2.7331	4450.0244	40.7993	40.7993	2.298634783	0.01222749673	0.0133192375	-0.2268	0.058	0.058	1.8999	0.0191	0.0191	0.00023	0.00017	0.00017	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7218	KIC12417052	1.1368	0.0473	0.0473	4.5298	0.0845	0.0845	4891.081	55.2088	55.2088	1.015778756	0.01298276658	0.007957179514	-0.1662	0.058	0.058	3.1833	0.0046	0.0046	0.01223	0.00085	0.00085	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7219	KIC12417113	1.0921	0.4534	0.4534	5.2337	1.011	1.011	5055.9365	59.1033	59.1033	1.2219356	0.01042098337	0.01537095047	0.0255	0.058	0.058	3.0404	0.0287	0.0287	0.0076	0.0054	0.0054	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7220	KIC12418504	1.4787	0.059	0.059	19.378	0.3516	0.3516	4581.0703	41.9248	41.9248	2.258637283	0.01484358207	0.01484358207	-0.1153	0.058	0.058	2.0209	0.0038	0.0038	0.000203	0.000014	0.000014	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7221	KIC12418840	1.4398	0.3548	0.3548	38.9152	4.5357	4.5357	4085.6357	36.1281	36.1281	2.740520586	0.03267864695	0.0344151934	-0.0636	0.058	0.058	1.3882	0.0153	0.0153	0.000024	0.000010	0.000010	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7222	KIC12454554	1.458	0.056	0.056	11.3964	0.1973	0.1973	4763.5244	45.3702	45.3702	1.296226287	0.09880309245	0.07992072367	-0.299	0.058	0.058	2.4889	0.0039	0.0039	0.000985	0.000064	0.000064	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7223	KIC12455334	1.7367	0.0724	0.0724	6.0263	0.1124	0.1124	4838.6807	45.8022	45.8022	1.253822439	0.02299775685	0.02299775685	0.2818	0.058	0.058	3.1194	0.0042	0.0042	0.00794	0.00055	0.00055	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7224	KIC12455504	1.4249	0.0597	0.0597	11.6869	0.2186	0.2186	4605.3174	41.9063	41.9063	1.743509765	0.02273382667	0.02273382667	0.0252	0.058	0.058	2.4566	0.0041	0.0041	0.000893	0.000063	0.000063	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7225	KIC12455830	1.208	0.0506	0.0506	8.6645	0.1622	0.1622	4570.4707	44.4029	44.4029	1.404149249	0.01866644264	0.02089271561	0.1478	0.058	0.058	2.6464	0.0043	0.0043	0.00186	0.00013	0.00013	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7226	KIC12457926	1.1231	0.0466	0.0466	5.0605	0.0942	0.0942	5028.6523	52.783	52.783	1.208441356	0.007524904389	0.008868637316	-0.481	0.058	0.058	3.0818	0.0044	0.0044	0.00867	0.00060	0.00060	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7227	KIC12458003	1.5891	0.0665	0.0665	12.4871	0.2336	0.2336	4616.0806	42.2694	42.2694	1.804820679	0.02246350768	0.02246350768	-0.0261	0.058	0.058	2.4463	0.0042	0.0042	0.000816	0.000057	0.000057	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7228	KIC12458539	1.4479	0.0604	0.0604	6.3663	0.1188	0.1188	4814.5107	45.1104	45.1104	1.296445794	0.003730675186	0.003730675186	0.0639	0.058	0.058	2.9927	0.0042	0.0042	0.00561	0.00039	0.00039	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7229	KIC12459622	1.282	0.0537	0.0537	9.6258	0.1802	0.1802	4570.094	41.0311	41.0311	1.525433553	0.004533345323	0.004662869475	0.1198	0.058	0.058	2.5807	0.0041	0.0041	0.00144	0.00010	0.00010	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7230	KIC12459729	1.0099	0.1899	0.1899	39.0689	3.4161	3.4161	4055.6	36.7505	36.7505	2.57054294	0.07705224679	0.07705224679	-0.3524	0.058	0.058	1.2317	0.0133	0.0133	0.0000169	0.0000055	0.0000055	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7231	KIC12459905	3.7315	1.3304	1.3304	20.801	3.5025	3.5025	4491.443	45.6499	45.6499	1.827692289	0.02331305695	0.0201486808	0.1274	0.058	0.058	2.3724	0.0223	0.0223	0.00041	0.00026	0.00026	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7232	KIC12470054	1.3362	0.0513	0.0513	5.3126	0.0919	0.0919	4839.934	47.6597	47.6597	1.121887985	0.006888356586	0.006232322625	0.1245	0.058	0.058	3.1151	0.004	0.004	0.00891	0.00058	0.00058	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7233	KIC12504153	1.0264	0.0425	0.0425	8.9336	0.1646	0.1646	4563.3853	42.8717	42.8717	1.494154594	0.02227151189	0.02227151189	-0.1612	0.058	0.058	2.5487	0.0042	0.0042	0.001440	0.000099	0.000099	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7234	KIC12505707	1.1741	0.0491	0.0491	5.1975	0.0971	0.0971	4719.7905	49.0592	49.0592	1.082066934	0.02444704037	0.02444704037	0.2052	0.058	0.058	3.0779	0.0044	0.0044	0.00836	0.00058	0.00058	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7235	KIC12505741	1.1077	0.0426	0.0426	9.4911	0.1643	0.1643	4737.297	47.2693	47.2693	1.674034	0.01646657748	0.01508669668	-0.3062	0.058	0.058	2.529	0.004	0.004	0.001296	0.000084	0.000084	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7236	KIC12506147	1.0498	0.0405	0.0405	8.2993	0.1439	0.1439	4630.8467	44.7275	44.7275	1.45484486	0.02285760431	0.02285760431	-0.2522	0.058	0.058	2.6228	0.0039	0.0039	0.00184	0.00012	0.00012	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7237	KIC12506511	1.2208	0.051	0.051	6.1841	0.1155	0.1155	4763.8813	46.9232	46.9232	1.249198357	0.02348860296	0.02348860296	0.0194	0.058	0.058	2.9439	0.0043	0.0043	0.00516	0.00036	0.00036	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7238	KIC12506577	1.2411	0.052	0.052	14.9536	0.2797	0.2797	4612.7026	43.5752	43.5752	2.022428371	0.01526011	0.01567254541	-0.4175	0.058	0.058	2.1752	0.0042	0.0042	0.000371	0.000026	0.000026	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7239	KIC12506768	1.3087	0.0544	0.0544	4.7596	0.0887	0.0887	4982.916	49.014	49.014	1.131618664	0.003207492481	0.002886743233	-0.2145	0.058	0.058	3.2015	0.0043	0.0043	0.01214	0.00085	0.00085	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7240	KIC12507577	1.3136	0.055	0.055	7.4195	0.1387	0.1387	4642.509	41.7426	41.7426	1.361727836	0.02265884253	0.02265884253	0.2136	0.058	0.058	2.8175	0.0041	0.0041	0.00322	0.00023	0.00023	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7241	KIC12507838	1.1408	0.0439	0.0439	9.5366	0.1652	0.1652	4689.1807	46.4888	46.4888	1.642563437	0.02413296597	0.02413296597	-0.2842	0.058	0.058	2.5377	0.004	0.004	0.001315	0.000085	0.000085	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7242	KIC12509886	1.2466	0.2129	0.2129	39.7997	3.2055	3.2055	3935.1375	34.6145	34.6145	2.906658218	0.04237413306	0.04689691219	-0.1107	0.058	0.058	1.3062	0.011	0.011	0.0000198	0.0000059	0.0000059	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7243	KIC12552858	1.4523	0.0604	0.0604	5.5464	0.1033	0.1033	4967.6064	66.7272	66.7272	1.227886705	0.02826768817	0.02826768817	0.0047	0.058	0.058	3.1138	0.0051	0.0051	0.00851	0.00059	0.00059	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7244	KIC12553494	1.1433	0.0444	0.0444	13.0051	0.2265	0.2265	4363.774	39.3928	39.3928	1.742725131	0.02198959402	0.02198959402	0.2004	0.058	0.058	2.264	0.0038	0.0038	0.000520	0.000034	0.000034	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7245	KIC12554556	1.5673	0.0653	0.0653	7.0006	0.1306	0.1306	4819.6	44.8816	44.8816	1.376576957	0.0237219675	0.0237219675	0.0586	0.058	0.058	2.9447	0.0042	0.0042	0.00457	0.00032	0.00032	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7246	KIC12555638	1.251	0.0519	0.0519	5.214	0.0971	0.0971	5042.2373	52.1939	52.1939	1.228656958	0.008208755712	0.008465279328	-0.3542	0.058	0.058	3.1027	0.0044	0.0044	0.00883	0.00061	0.00061	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7247	KIC12555826	1.0975	0.046	0.046	7.5451	0.1413	0.1413	4542.5254	45.7665	45.7665	1.338456494	0.02390611827	0.02390611827	0.147	0.058	0.058	2.7249	0.0043	0.0043	0.00256	0.00018	0.00018	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7248	KIC12555883	1.5125	0.0635	0.0635	9.881	0.1851	0.1851	4504.4365	40.544	40.544	1.528402438	0.0177525588	0.01505108246	0.4099	0.058	0.058	2.6299	0.0041	0.0041	0.00157	0.00011	0.00011	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7249	KIC12556202	0.9261	0.0388	0.0388	11.2265	0.2101	0.2101	4565.7266	45.229	45.229	2.002166062	0.02419949352	0.02419949352	-0.0413	0.058	0.058	2.301	0.0043	0.0043	0.000655	0.000046	0.000046	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7250	KIC12557207	1.0619	0.0444	0.0444	6.5568	0.1226	0.1226	4666.2837	45.0641	45.0641	1.263872677	0.02341783971	0.02341783971	-0.1264	0.058	0.058	2.8325	0.0043	0.0043	0.00377	0.00026	0.00026	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7251	KIC12598909	1.08	0.0417	0.0417	8.0536	0.1398	0.1398	4565.3066	46.3605	46.3605	1.423900919	0.03338209281	0.03256390426	0.1016	0.058	0.058	2.6612	0.0041	0.0041	0.00207	0.00013	0.00013	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7252	KIC12599612	1.1377	0.0476	0.0476	8.6987	0.1627	0.1627	4634.747	46.1863	46.1863	1.498310554	0.0234381149	0.0234381149	-0.0408	0.058	0.058	2.6169	0.0043	0.0043	0.00173	0.00012	0.00012	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7253	KIC12599753	1.3405	0.2289	0.2289	37.6052	3.0284	3.0284	4039.7156	36.1868	36.1868	2.530199698	0.07174186132	0.07174186132	-0.2862	0.058	0.058	1.387	0.011	0.011	0.0000252	0.0000075	0.0000075	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7254	KIC12600259	0.9542	0.0378	0.0378	20.6491	0.3666	0.3666	4320.266	39.2076	39.2076	2.126456113	0.02207176739	0.02207176739	-0.226	0.058	0.058	1.7672	0.0039	0.0039	0.0001084	0.0000072	0.0000072	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7255	KIC12600463	1.1667	0.0487	0.0487	5.4714	0.1021	0.1021	4782.0273	48.4745	48.4745	1.149219113	0.02402480113	0.02402480113	0.0323	0.058	0.058	3.0305	0.0044	0.0044	0.00712	0.00050	0.00050	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7256	KIC12600471	1.0591	0.0408	0.0408	13.56	0.2349	0.2349	4696.197	44.2358	44.2358	1.906335042	0.02209190293	0.02209190293	-0.2872	0.058	0.058	2.1917	0.0039	0.0039	0.000425	0.000027	0.000027	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7257	KIC12601771	1.0629	0.0443	0.0443	4.4945	0.0839	0.0839	4816.182	46.4289	46.4289	1.028977705	0.007718985179	0.01503170798	-0.1884	0.058	0.058	3.1609	0.0043	0.0043	0.01171	0.00082	0.00082	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7258	KIC12602404	1.0816	0.0414	0.0414	16.7592	0.288	0.288	4500.792	43.0782	43.0782	2.039414119	0.01784771843	0.02062403019	-0.6555	0.058	0.058	2.011	0.0039	0.0039	0.000230	0.000015	0.000015	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7259	KIC12644223	0.9876	0.196	0.196	28.168	2.6334	2.6334	4184.6685	44.3565	44.3565	2.507720977	0.04141920036	0.04276835998	-0.5098	0.058	0.058	1.5063	0.013	0.013	0.000044	0.000015	0.000015	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7260	KIC12644869	1.2038	0.0503	0.0503	5.4559	0.102	0.102	4669.165	47.1083	47.1083	1.105510185	0.02384361861	0.02384361861	0.3319	0.058	0.058	3.0466	0.0043	0.0043	0.00741	0.00052	0.00052	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7261	KIC12645606	1.0121	0.0423	0.0423	7.9706	0.1489	0.1489	4720.6865	53.5353	53.5353	1.454539985	0.02455105744	0.01860390688	-0.4055	0.058	0.058	2.642	0.0046	0.0046	0.00200	0.00014	0.00014	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7262	KIC12647227	1.2035	0.0456	0.0456	10.2828	0.1759	0.1759	4803.773	46.767	46.767	1.778440684	0.01750487419	0.01222447825	-0.481	0.058	0.058	2.4949	0.0039	0.0039	0.001107	0.000071	0.000071	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7263	KIC12647352	1.4929	0.0577	0.0577	15.0856	0.2619	0.2619	4550.025	42.6852	42.6852	1.943988875	0.0222335059	0.0222335059	-0.4192	0.058	0.058	2.2503	0.0039	0.0039	0.000435	0.000028	0.000028	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7264	KIC12688798	0.9096	0.1886	0.1886	15.7879	1.52	1.52	4184.6045	38.0968	38.0968	1.838849091	0.08182359804	0.08182359804	0.2207	0.058	0.058	1.9873	0.0148	0.0148	0.000231	0.000082	0.000082	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7265	KIC12689506	1.379	0.2839	0.2839	11.1447	1.0617	1.0617	4947.505	56.5041	56.5041	1.826074803	0.0842660935	0.0842660935	-0.3756	0.058	0.058	2.4839	0.0152	0.0152	0.00100	0.00035	0.00035	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7266	KIC12690370	1.6238	0.5844	0.5844	25.486	4.3115	4.3115	4535.879	46.5303	46.5303	2.161068385	0.04136137923	0.03356865561	-0.3217	0.058	0.058	1.8165	0.0233	0.0233	0.000098	0.000061	0.000061	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7267	KIC12690711	0.888	0.2124	0.2124	42.8339	4.9207	4.9207	3980.6	35.5041	35.5041	2.618048097	0.1004633018	0.1004633018	-0.2223	0.058	0.058	1.0993	0.0128	0.0128	0.0000113	0.0000047	0.0000047	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7268	KIC12735851	1.1043	0.0425	0.0425	9.3894	0.1627	0.1627	4701.904	45.1257	45.1257	1.585573519	0.01375848527	0.01578842572	-0.3204	0.058	0.058	2.5371	0.0039	0.0039	0.001334	0.000086	0.000086	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7269	KIC12737278	1.346	0.0563	0.0563	5.1526	0.0963	0.0963	4706.988	42.426	42.426	1.069668097	0.02256555656	0.02256555656	0.3209	0.058	0.058	3.1448	0.0041	0.0041	0.00984	0.00069	0.00069	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7270	KIC12783669	1.0196	0.0426	0.0426	8.2222	0.1537	0.1537	4669.0645	48.2956	48.2956	1.513883186	0.01689292472	0.01303548521	-0.4761	0.058	0.058	2.6182	0.0044	0.0044	0.00183	0.00013	0.00013	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7271	KIC12783857	1.1702	0.0489	0.0489	7.1478	0.1335	0.1335	4708.1973	48.5078	48.5078	1.354108439	0.02498154099	0.02498154099	-0.1313	0.058	0.058	2.7997	0.0044	0.0044	0.00320	0.00022	0.00022	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7272	KIC12785250	1.2168	0.0468	0.0468	11.1475	0.1929	0.1929	4784.141	54.5634	54.5634	1.767897616	0.02519797335	0.02519797335	-0.3854	0.058	0.058	2.4285	0.0044	0.0044	0.000878	0.000057	0.000057	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7273	KIC12785401	0.9582	0.2093	0.2093	14.4591	1.4539	1.4539	4319.34	37.8322	37.8322	1.819543936	0.0855428525	0.0855428525	0.2022	0.058	0.058	2.0897	0.0164	0.0164	0.00032	0.00012	0.00012	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7274	KIC12884116	1.1107	0.0428	0.0428	8.6775	0.1504	0.1504	4645.334	42.5837	42.5837	1.499687083	0.02198959402	0.02198959402	-0.0631	0.058	0.058	2.6086	0.0038	0.0038	0.00170	0.00011	0.00011	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7275	KIC12885196	1.3182	0.0551	0.0551	6.9858	0.1305	0.1305	4702.0967	46.9819	46.9819	1.26810973	0.01194661196	0.008667149855	0.1631	0.058	0.058	2.8713	0.0043	0.0043	0.00387	0.00027	0.00027	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
7276	KIC5359678_A	1.32	0.06	0.06	1.52	0.04	0.04	6500.0	50.0	50.0	0.5705429399	0.06537766394	0.05720545595	-0.104	0.046	0.046	4.2	0.079	0.079	0.376	0.034	0.034	NA	MS	F	NA	Xiong23	NA	NA	NA	NA	EB
7277	KIC5359678_B	1.12	0.0	0.0	1.05	0.05	0.05	5980.0	22.0	22.0	0.103803721	0.1060088893	0.08549103974	-0.104	0.046	0.046	4.544	0.07	0.07	0.97	0.14	0.14	NA	MS	F	NA	Xiong23	NA	NA	NA	NA	EB
7278	KIC8301013_A	1.29	0.02	0.02	1.45	0.01	0.01	6144.0	100.0	100.0	0.4313637642	0.07077391557	0.06112292708	-0.019	0.035	0.035	4.22	0.01	0.01	0.423	0.011	0.011	NA	MS	F	NA	Xiong23	NA	NA	NA	NA	EB
