hostname,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim
K2-16,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,K3 V,4742.0,60.0,-60.0,0.0,0.66,0.03,-0.03,0.0,0.68,0.03,-0.03,0.0,-0.33,0.04,-0.04,0.0,[Fe/H],,,,,4.51,0.1,-0.1,0.0
K2-119,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,,4740.0,100.0,-100.0,0.0,0.71,0.01,-0.01,0.0,0.76,0.02,-0.02,0.0,-0.05,0.12,-0.12,0.0,[Fe/H],,,,,4.62,0.01,-0.01,0.0
Kepler-785,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4739.0,115.49,-69.98,0.0,0.71,0.024,-0.029,0.0,0.77,0.031,-0.038,0.0,-0.02,0.131,-0.133,0.0,[Fe/H],,,,,4.62,0.016,-0.024,0.0
Kepler-1630,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4736.0,97.3,-64.28,0.0,0.63,0.051,-0.024,0.0,0.66,0.051,-0.027,0.0,-0.46,0.225,-0.105,0.0,[Fe/H],,,,,4.66,0.025,-0.038,0.0
Kepler-1190,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4730.0,39.96,-39.65,0.0,0.72,0.022,-0.035,0.0,0.76,0.033,-0.039,0.0,-0.02,0.149,-0.161,0.0,[Fe/H],,,,,4.62,0.02,-0.03,0.0
Kepler-1465,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4726.0,60.73,-75.37,0.0,0.71,0.026,-0.042,0.0,0.75,0.036,-0.049,0.0,-0.06,0.174,-0.175,0.0,[Fe/H],,,,,4.62,0.024,-0.029,0.0
Kepler-113,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,,4725.0,74.0,-74.0,0.0,0.69,0.02,-0.02,0.0,0.75,0.06,-0.06,0.0,0.05,0.07,-0.07,0.0,[Fe/H],,,,,4.636,0.03,-0.03,0.0
Kepler-1754,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,4723.0,167.0,-167.0,0.0,0.747,0.046,-0.069,0.0,0.734,0.07,-0.058,0.0,0.08,0.25,-0.3,0.0,[Fe/H],,,,,4.557,0.063,-0.032,0.0
K2-209,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,4720.0,50.0,-50.0,0.0,0.712365,0.019673,-0.019635,0.0,0.74479,0.025614,-0.024071,0.0,-0.06,0.08,-0.08,0.0,[Fe/H],,,,,4.46,0.1,-0.1,0.0
K2-228,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,4715.0,48.0,-46.0,0.0,0.65,0.01,-0.01,0.0,0.71,0.02,-0.02,0.0,-0.25,0.06,-0.06,0.0,[Fe/H],,,,,4.66,0.01,-0.01,0.0
Kepler-1492,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4712.0,54.27,-72.63,0.0,0.72,0.023,-0.03,0.0,0.77,0.029,-0.04,0.0,0.06,0.148,-0.179,0.0,[Fe/H],,,,,4.62,0.015,-0.028,0.0
Kepler-1359,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4709.0,46.37,-55.6,0.0,0.72,0.023,-0.023,0.0,0.78,0.027,-0.036,0.0,0.11,0.134,-0.177,0.0,[Fe/H],,,,,4.62,0.012,-0.026,0.0
Kepler-1197,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4708.0,63.31,-50.89,0.0,0.72,0.013,-0.014,0.0,0.78,0.021,-0.025,0.0,0.06,0.099,-0.097,0.0,[Fe/H],,,,,4.62,0.007,-0.009,0.0
Kepler-1845,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,4703.0,74.0,-84.0,0.0,0.701,0.027,-0.041,0.0,0.686,0.05,-0.025,0.0,-0.14,0.15,-0.15,0.0,[Fe/H],,,,,4.582,0.049,-0.017,0.0
Kepler-1874,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,4701.0,74.0,-84.0,0.0,0.775,0.022,-0.044,0.0,0.758,0.04,-0.028,0.0,0.24,0.15,-0.15,0.0,[Fe/H],,,,,4.54,0.052,-0.016,0.0
Kepler-928,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4700.0,57.52,-57.97,0.0,0.7,0.028,-0.045,0.0,0.73,0.039,-0.047,0.0,-0.11,0.171,-0.175,0.0,[Fe/H],,,,,4.62,0.029,-0.029,0.0
Kepler-1146,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4692.0,45.94,-42.25,0.0,0.7,0.023,-0.04,0.0,0.74,0.031,-0.039,0.0,-0.06,0.143,-0.158,0.0,[Fe/H],,,,,4.62,0.025,-0.031,0.0
K2-121,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,,4690.0,43.0,-41.0,0.0,0.67,0.01,-0.01,0.0,0.69,0.03,-0.03,0.0,-0.16,0.05,-0.06,0.0,[Fe/H],,,,,4.63,0.02,-0.02,0.0
Kepler-436,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4685.0,202.1,-161.22,0.0,0.71,0.042,-0.035,0.0,0.75,0.045,-0.042,0.0,0.02,0.148,-0.164,0.0,[Fe/H],,,,,4.62,0.023,-0.035,0.0
EPIC 212737443,<a refstr=HERATH_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.488..536H/abstract target=ref>Herath et al. 2019</a>,K3,4684.0,79.0,-79.0,0.0,0.673,0.024,-0.024,0.0,0.69,0.038,-0.038,0.0,-0.137,0.127,-0.127,0.0,[Fe/H],,,,,4.622,0.024,-0.024,0.0
Kepler-1157,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4679.0,54.66,-58.05,0.0,0.71,0.025,-0.029,0.0,0.76,0.029,-0.038,0.0,0.05,0.147,-0.177,0.0,[Fe/H],,,,,4.62,0.015,-0.031,0.0
Kepler-1520,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4677.0,82.29,-71.28,0.0,0.71,0.026,-0.027,0.0,0.76,0.029,-0.035,0.0,0.04,0.144,-0.152,0.0,[Fe/H],,,,,4.61,0.018,-0.031,0.0
K2-255,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,4676.0,63.0,-61.0,0.0,0.69,0.01,-0.01,0.0,0.71,0.03,-0.03,0.0,-0.14,0.07,-0.06,0.0,[Fe/H],,,,,4.62,0.02,-0.02,0.0
WASP-10,<a refstr=JOHNSON_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...692L.100J/abstract target=ref> Johnson et al. 2009 </a>,,4675.0,100.0,-100.0,0.0,0.698,0.012,-0.012,0.0,0.75,0.04,-0.028,0.0,0.03,0.2,-0.2,0.0,[M/H],,,,,4.627,0.0101,-0.0093,0.0
HIP 56998,<a refstr=KUNIMOTO_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...47K/abstract target=ref>Kunimoto et al. 2025</a>,,4675.0,53.0,-53.0,0.0,0.63,0.027,-0.027,0.0,0.653,0.028,-0.028,0.0,-0.343,0.059,-0.059,0.0,[Fe/H],,,,,4.654,0.057,-0.057,0.0
Kepler-925,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4673.0,62.23,-104.92,0.0,0.72,0.025,-0.027,0.0,0.77,0.029,-0.036,0.0,0.12,0.142,-0.189,0.0,[Fe/H],,,,,4.62,0.016,-0.028,0.0
Kepler-543,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4671.0,85.64,-76.72,0.0,0.67,0.032,-0.025,0.0,0.7,0.051,-0.044,0.0,-0.19,0.148,-0.109,0.0,[Fe/H],,,,,4.63,0.022,-0.02,0.0
K2-247,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,4667.0,305.0,-183.0,0.0,0.69,0.02,-0.01,0.0,0.74,0.03,-0.03,0.0,-0.08,0.22,-0.22,0.0,[Fe/H],,,,,4.63,0.01,-0.02,0.0
91 Aqr,<a refstr=MITCHELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...555A..87M/abstract target=ref> Mitchell et al. 2013 </a>,K0 III,4665.0,18.0,-18.0,0.0,11.0,0.1,-0.1,0.0,1.4,0.1,-0.1,0.0,-0.03,0.1,-0.1,0.0,[Fe/H],,,,,2.52,0.05,-0.05,0.0
K2-368,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,4663.0,138.0,-138.0,0.0,0.663,0.047,-0.045,0.0,0.746,0.334,-0.232,0.0,-0.25,0.235,-0.235,0.0,[Fe/H],,,,,4.667,0.15,-0.15,0.0
Kepler-1341,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4662.0,43.09,-46.26,0.0,0.72,0.019,-0.019,0.0,0.79,0.022,-0.033,0.0,0.19,0.108,-0.188,0.0,[Fe/H],,,,,4.62,0.009,-0.016,0.0
NGTS-21,<a refstr=ALVES_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221001027A/abstract target=ref>Alves et al. 2022</a>,K3 V,4660.0,41.0,-41.0,0.0,0.86,0.04,-0.04,0.0,0.72,0.04,-0.04,0.0,-0.26,0.07,-0.07,0.0,[Fe/H],,,,,4.63,0.34,-0.34,0.0
Kepler-1868,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,4658.0,93.0,-93.0,0.0,0.686,0.042,-0.025,0.0,0.743,0.032,-0.043,0.0,0.0,0.15,-0.15,0.0,[Fe/H],,,,,4.632,0.015,-0.042,0.0
HD 59686 A,<a refstr=ORTIZ_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...595A..55O/abstract target=ref>Ortiz et al. 2016</a>,K2 III,4658.0,24.0,-24.0,0.0,13.2,0.3,-0.3,0.0,1.9,0.2,-0.2,0.0,0.15,0.1,-0.1,0.0,[Fe/H],,,,,2.49,0.05,-0.05,0.0
Kepler-615,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4655.0,41.24,-43.29,0.0,0.69,0.026,-0.038,0.0,0.73,0.035,-0.045,0.0,-0.07,0.164,-0.164,0.0,[Fe/H],,,,,4.62,0.024,-0.027,0.0
Kepler-808,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4653.0,51.38,-57.3,0.0,0.71,0.019,-0.036,0.0,0.76,0.027,-0.05,0.0,0.05,0.154,-0.207,0.0,[Fe/H],,,,,4.62,0.018,-0.014,0.0
Kepler-1048,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4651.0,59.42,-62.38,0.0,0.7,0.025,-0.031,0.0,0.75,0.03,-0.039,0.0,0.01,0.149,-0.16,0.0,[Fe/H],,,,,4.62,0.019,-0.028,0.0
WASP-59,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,K5 V,4650.0,150.0,-150.0,0.0,0.613,0.044,-0.044,0.0,0.719,0.035,-0.035,0.0,-0.15,0.11,-0.11,0.0,[Fe/H],,,,,4.72,0.06,-0.06,0.0
Kepler-1032,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4647.0,57.14,-84.37,0.0,0.71,0.019,-0.023,0.0,0.77,0.025,-0.034,0.0,0.16,0.103,-0.211,0.0,[Fe/H],,,,,4.62,0.011,-0.013,0.0
Qatar-2,<a refstr=MANCINI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.443.2391M/abstract target=ref>Mancini et al. 2014</a>,,4645.0,50.0,-50.0,0.0,0.776,0.008,-0.008,0.0,0.743,0.021,-0.021,0.0,0.02,0.08,-0.08,0.0,[M/H],,,,,4.53,0.005,-0.005,0.0
Kepler-1058,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4644.0,89.85,-112.73,0.0,0.69,0.029,-0.041,0.0,0.73,0.039,-0.053,0.0,-0.06,0.178,-0.171,0.0,[Fe/H],,,,,4.63,0.024,-0.025,0.0
Kepler-742,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4642.0,41.76,-44.03,0.0,0.71,0.023,-0.027,0.0,0.76,0.029,-0.039,0.0,0.07,0.157,-0.183,0.0,[Fe/H],,,,,4.62,0.012,-0.025,0.0
Kepler-1265,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4630.0,42.63,-41.2,0.0,0.69,0.027,-0.054,0.0,0.71,0.035,-0.05,0.0,-0.1,0.155,-0.204,0.0,[Fe/H],,,,,4.63,0.033,-0.03,0.0
K2-254,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,4629.0,168.0,-123.0,0.0,0.67,0.01,-0.01,0.0,0.71,0.02,-0.03,0.0,-0.14,0.18,-0.15,0.0,[Fe/H],,,,,4.64,0.01,-0.01,0.0
Kepler-1200,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4612.0,101.02,-139.97,0.0,0.7,0.029,-0.036,0.0,0.74,0.035,-0.047,0.0,0.04,0.156,-0.196,0.0,[Fe/H],,,,,4.63,0.02,-0.026,0.0
Kepler-1246,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4611.0,49.69,-51.31,0.0,0.69,0.023,-0.037,0.0,0.73,0.031,-0.044,0.0,-0.03,0.158,-0.163,0.0,[Fe/H],,,,,4.63,0.02,-0.027,0.0
HD 190007,<a refstr=STALPORT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805669S/abstract target=ref>Stalport et al. 2023</a>,K4 V,4610.0,20.0,-20.0,0.0,,,,,0.77,0.02,-0.02,0.0,0.16,0.05,-0.05,0.0,[Fe/H],,,,,4.58,0.02,-0.02,0.0
K2-379,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,4603.0,138.0,-138.0,0.0,0.751,0.056,-0.052,0.0,0.856,0.375,-0.265,0.0,-0.045,0.235,-0.235,0.0,[Fe/H],,,,,4.615,0.15,-0.15,0.0
Kepler-1526,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4601.0,88.57,-73.91,0.0,0.69,0.026,-0.032,0.0,0.73,0.031,-0.037,0.0,-0.01,0.136,-0.144,0.0,[Fe/H],,,,,4.62,0.021,-0.028,0.0
NGTS-10,<a refstr=MCCORMAC_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.493..126M/abstract target=ref>McCormac et al. 2020</a>,K5 V,4600.0,150.0,-150.0,0.0,0.697,0.036,-0.036,0.0,0.696,0.04,-0.04,0.0,-0.02,0.12,-0.12,0.0,[M/H],,,,,4.595,0.019,-0.019,0.0
K2-347,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,,4599.0,178.0,-152.0,0.0,0.63,0.02,-0.02,0.0,0.66,0.03,-0.03,0.0,-0.26,0.17,-0.21,0.0,[Fe/H],,,,,4.65,0.02,-0.02,0.0
Kepler-968,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4598.0,37.07,-38.88,0.0,0.7,0.021,-0.027,0.0,0.76,0.026,-0.04,0.0,0.13,0.133,-0.211,0.0,[Fe/H],,,,,4.63,0.012,-0.019,0.0
Kepler-1318,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4598.0,63.77,-51.73,0.0,0.7,0.023,-0.032,0.0,0.73,0.028,-0.037,0.0,-0.01,0.141,-0.146,0.0,[Fe/H],,,,,4.62,0.019,-0.029,0.0
Kepler-1062,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4597.0,61.91,-73.2,0.0,0.7,0.023,-0.026,0.0,0.75,0.029,-0.038,0.0,0.11,0.142,-0.19,0.0,[Fe/H],,,,,4.62,0.014,-0.023,0.0
HD 48948,<a refstr=DALAL_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.531.4464D/abstract target=ref>Dalal et al. 2024</a>,K3 V,4593.0,60.0,-60.0,0.0,0.679,0.004,-0.004,0.0,0.686,0.02,-0.013,0.0,-0.21,0.03,-0.03,0.0,[Fe/H],,,,,4.61,0.01,-0.01,0.0
TOI-5704,<a refstr=MISTRY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230109865M/abstract target=ref>Mistry et al. 2023</a>,,4590.0,126.0,-126.0,0.0,0.7575,0.0593,-0.0593,0.0,0.73,0.0846,-0.0846,0.0,0.428,0.1,-0.1,0.0,[Fe/H],,,,,4.543,0.095,-0.095,0.0
Kepler-1007,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4587.0,88.05,-98.48,0.0,0.7,0.028,-0.031,0.0,0.73,0.032,-0.039,0.0,0.03,0.152,-0.16,0.0,[Fe/H],,,,,4.62,0.02,-0.03,0.0
Kepler-1579,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4584.0,61.63,-74.2,0.0,0.7,0.022,-0.027,0.0,0.75,0.027,-0.043,0.0,0.11,0.134,-0.201,0.0,[Fe/H],,,,,4.63,0.013,-0.02,0.0
Kepler-1996,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,4580.0,92.0,-92.0,0.0,0.675,0.046,-0.021,0.0,0.748,0.027,-0.043,0.0,0.08,0.15,-0.15,0.0,[Fe/H],,,,,4.641,0.012,-0.045,0.0
HD 32518,<a refstr=DOLLINGER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...505.1311D/abstract target=ref> Dollinger et al. 2009 </a>,K1 III,4580.0,70.0,-70.0,0.0,10.22,0.87,-0.87,0.0,1.13,0.18,-0.18,0.0,-0.15,0.04,-0.04,0.0,[Fe/H],,,,,2.1,0.15,-0.15,0.0
K2-127,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,,4575.0,74.0,-74.0,0.0,0.66,0.01,-0.01,0.0,0.72,0.01,-0.01,0.0,-0.11,0.06,-0.06,0.0,[Fe/H],,,,,4.65,0.01,-0.01,0.0
TOI-139,<a refstr=MISTRY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230109865M/abstract target=ref>Mistry et al. 2023</a>,,4570.0,50.0,-50.0,0.0,0.7007,0.0575,-0.0575,0.0,0.69,0.0852,-0.0852,0.0,-0.238,0.08,-0.08,0.0,[M/H],,,,,4.705,0.1,-0.1,0.0
K2-338,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,,4558.0,91.0,-81.0,0.0,0.63,0.01,-0.01,0.0,0.66,0.02,-0.02,0.0,-0.23,0.12,-0.13,0.0,[Fe/H],,,,,4.65,0.01,-0.01,0.0
Kepler-398,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4557.0,54.3,-39.23,0.0,0.67,0.017,-0.018,0.0,0.72,0.024,-0.028,0.0,-0.06,0.108,-0.086,0.0,[Fe/H],,,,,4.64,0.011,-0.009,0.0
Kepler-834,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4554.0,50.38,-45.2,0.0,0.66,0.026,-0.025,0.0,0.7,0.034,-0.033,0.0,-0.13,0.118,-0.099,0.0,[Fe/H],,,,,4.64,0.018,-0.018,0.0
alf Ari,<a refstr=LEE_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...529A.134L/abstract target=ref> Lee et al. 2011 </a>,,4553.0,15.0,-15.0,0.0,13.9,0.3,-0.3,0.0,1.5,0.2,-0.2,0.0,-0.09,0.03,-0.03,0.0,[Fe/H],,,,,2.33,0.06,-0.06,0.0
TOI-836,<a refstr=HAWTHORN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.tmp..458H/abstract target=ref>Hawthorn et al. 2023</a>,K V,4552.0,154.0,-154.0,0.0,0.665,0.01,-0.01,0.0,0.678,0.049,-0.041,0.0,-0.284,0.067,-0.067,0.0,[Fe/H],,,,,4.743,0.105,-0.105,0.0
Kepler-91,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,,4550.0,75.0,-75.0,0.0,6.3,0.16,-0.16,0.0,1.31,0.1,-0.1,0.0,0.11,0.07,-0.07,0.0,[Fe/H],,,,,2.953,0.007,-0.007,0.0
Kepler-80,<a refstr=SHALLUE__AMP__VANDERBURG_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...94S/abstract target=ref>Shallue &amp; Vanderburg 2018</a>,,4540.0,100.0,-100.0,0.0,0.678,0.023,-0.023,0.0,0.83,0.03,-0.03,0.0,0.04,0.08,-0.08,0.0,[M/H],,,,,4.639,0.012,-0.012,0.0
Kepler-1540,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4540.0,69.37,-88.2,0.0,0.69,0.025,-0.03,0.0,0.74,0.03,-0.044,0.0,0.1,0.154,-0.196,0.0,[Fe/H],,,,,4.63,0.015,-0.022,0.0
mu Leo,<a refstr=LEE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...566A..67L/abstract target=ref> Lee et al. 2014</a>,K2 III,4538.2,27.5,-27.5,0.0,11.4,0.2,-0.2,0.0,1.5,0.1,-0.1,0.0,0.36,0.05,-0.05,0.0,[Fe/H],1.797,,,0.0,2.4,0.1,-0.1,0.0
Kepler-1053,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4529.0,81.74,-98.25,0.0,0.69,0.03,-0.026,0.0,0.74,0.032,-0.035,0.0,0.1,0.16,-0.171,0.0,[Fe/H],,,,,4.63,0.017,-0.028,0.0
Kepler-1450,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4524.0,104.75,-94.04,0.0,0.68,0.028,-0.035,0.0,0.71,0.032,-0.039,0.0,-0.02,0.146,-0.147,0.0,[Fe/H],,,,,4.63,0.023,-0.027,0.0
Kepler-1337,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4523.0,51.15,-50.38,0.0,0.67,0.029,-0.046,0.0,0.7,0.037,-0.05,0.0,-0.09,0.167,-0.188,0.0,[Fe/H],,,,,4.64,0.029,-0.027,0.0
